ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude,source_url
Kasarani,2022-12-17 00:00:00,0.62,4.08,0.36,74.7,20.62,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-18 00:00:00,9.75,29.85,0.7,71.05,23.51,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-19 00:00:00,0.59,5.14,0.5,72.33,18.87,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-20 00:00:00,9.51,30.41,0.52,76.93,22.93,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-21 00:00:00,8.3,25.64,0.45,62.69,24.92,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-22 00:00:00,8.31,27.65,0.54,69.35,27.37,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-23 00:00:00,8.16,24.64,0.8,69.71,25.44,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-24 00:00:00,7.76,25.77,0.32,88.06,20.88,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-25 00:00:00,2.95,12.8,0.34,83.33,26.32,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-26 00:00:00,4.7,16.8,0.61,81.34,19.27,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-27 00:00:00,8.15,28.4,0.78,61.55,21.47,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-28 00:00:00,0.66,2.55,0.73,60.53,27.8,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-29 00:00:00,9.51,29.41,0.6,88.29,25.76,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-30 00:00:00,4.86,17.8,0.63,60.14,20.28,-1.2211,36.8987,https://openweathermap.org/
Kasarani,2022-12-31 00:00:00,1.68,7.43,0.74,72.14,21.85,-1.2211,36.8987,https://openweathermap.org/
Ruaraka,2020-01-01 00:00:00,1.68,5.73,0.11,53.71,15.7,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-02 00:00:00,1.68,5.33,0.01,47.33,16.21,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-03 00:00:00,0.35,1.11,0.06,55.14,16.67,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-04 00:00:00,0.3,1.2,0.15,65.92,22.0,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-05 00:00:00,1.09,3.45,0.04,67.67,17.26,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-06 00:00:00,1.56,5.09,0.26,50.55,18.22,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-07 00:00:00,1.45,4.93,0.03,51.84,21.43,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-08 00:00:00,1.17,3.9,0.14,49.15,17.9,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-09 00:00:00,1.16,4.08,0.07,58.16,23.75,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-10 00:00:00,1.73,5.94,0.03,51.5,19.25,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-11 00:00:00,1.85,5.82,0.16,69.91,24.36,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-12 00:00:00,0.58,2.1,0.01,45.71,21.3,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-13 00:00:00,0.52,2.04,0.01,55.15,19.51,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-14 00:00:00,0.26,0.81,0.26,65.27,18.42,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-15 00:00:00,1.85,6.2,0.27,43.01,15.27,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-16 00:00:00,1.74,5.45,0.07,59.44,19.83,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-17 00:00:00,0.23,1.43,0.12,40.32,18.64,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-18 00:00:00,0.22,1.5,0.05,52.52,18.5,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-19 00:00:00,0.12,0.69,0.29,68.29,15.38,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-20 00:00:00,0.01,0.07,0.17,40.57,21.1,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-21 00:00:00,1.59,5.64,0.06,65.94,16.29,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-22 00:00:00,1.05,3.39,0.08,54.54,22.79,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-23 00:00:00,1.79,5.57,0.16,58.68,20.19,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-24 00:00:00,1.41,4.5,0.06,50.94,20.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-25 00:00:00,1.17,4.33,0.27,43.68,21.11,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-26 00:00:00,0.26,0.93,0.23,63.51,15.35,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-27 00:00:00,0.5,2.24,0.03,64.49,24.06,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-28 00:00:00,1.35,4.2,0.29,49.93,24.22,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-29 00:00:00,0.35,1.85,0.06,65.05,24.69,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-30 00:00:00,1.35,4.61,0.25,44.64,24.21,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-01-31 00:00:00,2.0,6.78,0.09,59.98,20.8,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-01 00:00:00,0.2,1.4,0.22,44.43,23.91,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-02 00:00:00,0.47,2.11,0.23,52.91,24.49,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-03 00:00:00,0.54,2.02,0.02,55.58,23.76,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-04 00:00:00,0.39,1.46,0.07,54.79,16.28,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-05 00:00:00,1.17,4.45,0.1,63.58,24.96,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-06 00:00:00,1.82,6.04,0.25,47.2,15.23,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-07 00:00:00,0.28,1.12,0.21,66.57,21.03,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-08 00:00:00,1.93,6.14,0.26,49.29,15.97,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-09 00:00:00,0.42,1.57,0.17,63.02,18.83,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-10 00:00:00,0.94,3.62,0.21,41.13,24.13,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-11 00:00:00,1.75,5.73,0.14,62.37,24.16,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-12 00:00:00,0.1,0.71,0.18,41.27,20.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-13 00:00:00,0.39,1.78,0.02,65.09,22.32,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-14 00:00:00,1.6,5.69,0.07,56.16,22.32,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-15 00:00:00,1.62,5.36,0.06,57.95,20.39,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-16 00:00:00,1.95,6.07,0.0,42.79,19.22,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-17 00:00:00,1.0,3.31,0.19,61.72,19.17,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-18 00:00:00,0.8,3.09,0.01,52.5,15.33,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-19 00:00:00,0.05,0.2,0.27,62.18,15.93,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-20 00:00:00,1.53,4.92,0.0,69.17,24.44,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-21 00:00:00,0.87,3.45,0.24,46.25,24.14,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-22 00:00:00,0.78,3.33,0.09,51.63,16.46,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-23 00:00:00,0.69,2.8,0.15,54.07,17.79,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-24 00:00:00,1.54,5.4,0.12,68.34,22.51,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-25 00:00:00,0.6,2.2,0.18,58.52,16.56,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-26 00:00:00,1.76,5.53,0.07,56.98,18.39,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-27 00:00:00,0.33,1.34,0.16,69.98,19.73,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-28 00:00:00,1.51,5.28,0.22,58.25,20.27,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-02-29 00:00:00,1.53,4.67,0.27,48.81,15.74,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-01 00:00:00,1.93,9.71,0.49,82.59,26.41,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-02 00:00:00,6.31,21.63,0.79,64.58,21.08,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-03 00:00:00,8.51,27.67,0.35,63.43,26.49,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-04 00:00:00,3.54,13.37,0.67,89.61,20.48,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-05 00:00:00,6.85,22.52,0.47,81.42,23.99,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-06 00:00:00,6.12,23.35,0.63,65.36,18.24,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-07 00:00:00,3.71,11.42,0.36,60.96,18.5,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-08 00:00:00,2.51,11.76,0.6,78.8,20.84,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-09 00:00:00,7.7,24.02,0.75,83.41,27.72,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-10 00:00:00,3.25,10.42,0.36,61.15,23.35,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-11 00:00:00,4.5,17.11,0.49,64.5,24.03,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-12 00:00:00,7.67,26.56,0.79,78.04,27.57,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-13 00:00:00,3.88,12.85,0.46,75.81,23.35,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-14 00:00:00,2.09,9.0,0.75,89.61,24.45,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-15 00:00:00,4.85,16.44,0.38,88.41,21.75,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-16 00:00:00,2.86,9.9,0.46,66.04,21.93,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-17 00:00:00,0.81,6.44,0.61,72.0,21.31,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-18 00:00:00,4.95,15.09,0.73,61.49,27.36,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-19 00:00:00,4.4,16.54,0.75,64.51,19.23,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-20 00:00:00,6.41,22.55,0.32,72.18,24.12,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-21 00:00:00,7.93,25.61,0.71,63.18,24.47,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-22 00:00:00,9.44,32.41,0.41,88.1,18.33,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-23 00:00:00,9.98,32.99,0.58,72.41,18.15,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-24 00:00:00,9.87,34.56,0.49,84.97,18.32,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-25 00:00:00,7.39,26.74,0.51,60.58,22.81,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-26 00:00:00,2.22,9.72,0.49,64.28,22.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-27 00:00:00,7.6,24.51,0.52,66.09,20.87,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-28 00:00:00,1.32,8.04,0.72,75.27,19.77,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-29 00:00:00,9.6,33.71,0.41,66.73,22.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-30 00:00:00,3.19,10.05,0.79,60.74,24.7,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-03-31 00:00:00,7.72,24.19,0.41,70.16,21.08,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-01 00:00:00,0.31,2.88,0.7,80.27,27.66,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-02 00:00:00,8.06,25.95,0.75,70.14,25.01,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-03 00:00:00,3.11,10.19,0.78,64.11,19.99,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-04 00:00:00,1.55,5.53,0.64,68.68,27.89,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-05 00:00:00,7.23,22.47,0.43,78.84,26.52,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-06 00:00:00,4.8,15.61,0.32,76.66,19.73,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-07 00:00:00,7.49,24.36,0.35,64.32,22.29,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-08 00:00:00,7.23,24.27,0.77,88.59,19.38,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-09 00:00:00,6.48,21.68,0.66,67.35,25.83,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-10 00:00:00,5.77,18.19,0.61,62.82,19.29,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-11 00:00:00,6.67,24.27,0.33,67.42,22.14,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-12 00:00:00,0.27,5.4,0.52,83.85,18.19,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-13 00:00:00,5.47,18.24,0.36,84.7,20.7,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-14 00:00:00,3.42,14.49,0.36,78.67,20.83,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-15 00:00:00,1.19,5.69,0.41,86.41,22.64,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-16 00:00:00,0.81,6.08,0.32,83.36,19.79,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-17 00:00:00,8.32,28.03,0.44,77.26,21.53,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-18 00:00:00,1.58,5.07,0.7,78.43,24.49,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-19 00:00:00,4.75,18.18,0.54,82.39,20.63,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-20 00:00:00,9.83,32.32,0.48,83.63,21.05,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-21 00:00:00,3.77,11.35,0.57,68.83,23.38,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-22 00:00:00,0.37,4.35,0.51,88.04,25.49,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-23 00:00:00,3.84,16.4,0.67,87.07,27.64,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-24 00:00:00,4.64,18.51,0.39,60.21,20.93,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-25 00:00:00,8.22,29.1,0.78,89.71,20.61,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-26 00:00:00,7.61,26.24,0.71,85.91,27.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-27 00:00:00,0.64,4.98,0.34,79.29,21.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-28 00:00:00,5.59,21.7,0.54,68.56,23.88,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-29 00:00:00,8.38,26.1,0.58,83.09,20.34,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-04-30 00:00:00,1.47,6.65,0.39,66.55,20.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-01 00:00:00,2.5,10.94,0.61,68.32,23.99,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-02 00:00:00,8.58,29.59,0.44,89.41,18.0,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-03 00:00:00,4.51,17.33,0.46,62.34,21.86,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-04 00:00:00,9.97,30.0,0.47,82.48,24.45,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-05 00:00:00,6.13,22.37,0.69,65.29,21.89,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-06 00:00:00,8.83,28.13,0.75,85.31,25.47,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-07 00:00:00,6.06,22.39,0.53,61.16,24.53,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-08 00:00:00,1.61,5.76,0.5,78.59,23.82,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-09 00:00:00,7.36,26.1,0.59,88.79,27.04,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-10 00:00:00,8.02,25.88,0.6,73.1,19.53,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-11 00:00:00,7.02,23.09,0.69,70.86,24.42,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-12 00:00:00,6.63,21.98,0.53,85.05,24.71,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-13 00:00:00,4.31,15.8,0.66,86.76,24.55,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-14 00:00:00,4.2,17.38,0.64,86.8,26.81,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-15 00:00:00,9.79,33.8,0.59,81.07,25.87,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-16 00:00:00,6.55,22.32,0.55,85.21,21.01,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-17 00:00:00,4.16,15.97,0.42,83.67,21.13,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-18 00:00:00,0.72,3.31,0.42,89.24,21.98,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-19 00:00:00,4.23,14.51,0.47,77.02,20.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-20 00:00:00,3.47,11.71,0.47,89.22,18.22,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-21 00:00:00,2.65,8.28,0.76,64.65,25.26,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-22 00:00:00,8.9,29.93,0.61,73.9,26.57,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-23 00:00:00,1.67,8.16,0.75,79.82,22.29,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-24 00:00:00,9.05,30.24,0.42,71.47,22.47,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-25 00:00:00,7.58,27.2,0.37,80.78,23.67,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-26 00:00:00,4.12,14.4,0.62,76.12,24.88,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-27 00:00:00,7.68,26.41,0.48,60.36,22.89,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-28 00:00:00,4.05,13.67,0.38,70.04,20.73,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-29 00:00:00,8.15,28.99,0.37,61.49,20.51,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-30 00:00:00,2.5,7.57,0.44,71.15,23.08,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-05-31 00:00:00,9.5,29.43,0.79,73.44,19.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-01 00:00:00,0.6,2.57,0.21,57.11,23.35,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-02 00:00:00,1.33,4.72,0.11,50.3,18.57,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-03 00:00:00,0.23,0.89,0.15,46.2,24.04,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-04 00:00:00,1.34,4.46,0.24,43.29,23.86,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-05 00:00:00,0.24,0.88,0.0,50.41,24.75,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-06 00:00:00,0.19,1.33,0.15,63.01,22.45,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-07 00:00:00,1.07,3.68,0.25,67.73,16.81,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-08 00:00:00,1.26,4.21,0.13,54.64,15.52,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-09 00:00:00,1.91,6.51,0.23,43.31,22.26,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-10 00:00:00,0.79,3.27,0.1,53.74,21.12,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-11 00:00:00,0.96,3.48,0.29,57.54,17.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-12 00:00:00,0.67,2.56,0.15,50.5,22.45,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-13 00:00:00,1.2,4.04,0.09,60.45,15.14,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-14 00:00:00,0.67,2.61,0.17,51.2,23.78,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-15 00:00:00,0.4,1.28,0.3,61.48,20.8,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-16 00:00:00,0.14,1.12,0.25,41.69,24.86,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-17 00:00:00,1.95,6.1,0.3,58.53,21.32,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-18 00:00:00,0.95,3.3,0.1,44.52,22.27,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-19 00:00:00,1.11,3.5,0.13,46.05,20.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-20 00:00:00,0.17,1.26,0.13,41.17,15.4,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-21 00:00:00,0.68,2.49,0.18,41.22,24.72,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-22 00:00:00,0.58,2.04,0.09,56.54,16.84,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-23 00:00:00,0.76,2.78,0.23,53.74,23.88,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-24 00:00:00,0.58,2.36,0.05,51.29,17.09,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-25 00:00:00,1.58,4.79,0.1,62.28,20.73,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-26 00:00:00,1.35,4.23,0.01,54.23,17.62,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-27 00:00:00,0.09,1.19,0.15,68.32,17.9,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-28 00:00:00,1.3,4.23,0.16,58.55,17.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-29 00:00:00,0.18,0.87,0.15,69.86,18.84,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-06-30 00:00:00,1.71,5.52,0.18,52.05,21.7,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-01 00:00:00,0.52,2.54,0.12,43.95,16.65,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-02 00:00:00,1.49,5.24,0.02,49.52,15.08,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-03 00:00:00,1.83,5.75,0.22,61.73,20.51,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-04 00:00:00,1.04,3.15,0.06,47.08,19.98,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-05 00:00:00,1.05,4.08,0.26,64.38,19.93,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-06 00:00:00,1.08,3.9,0.29,50.51,19.15,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-07 00:00:00,1.56,5.61,0.04,62.97,20.0,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-08 00:00:00,1.61,5.12,0.28,60.97,19.97,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-09 00:00:00,0.37,1.27,0.23,68.98,21.13,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-10 00:00:00,1.83,5.51,0.14,61.26,17.48,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-11 00:00:00,1.12,4.31,0.21,61.41,16.63,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-12 00:00:00,0.44,1.63,0.15,53.17,21.34,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-13 00:00:00,1.32,4.0,0.12,52.23,19.68,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-14 00:00:00,0.56,2.02,0.06,68.16,21.97,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-15 00:00:00,1.1,4.13,0.11,61.36,21.21,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-16 00:00:00,0.52,2.28,0.08,67.42,21.63,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-17 00:00:00,0.25,1.64,0.29,64.98,20.96,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-18 00:00:00,1.73,5.88,0.16,65.58,15.7,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-19 00:00:00,0.1,0.59,0.01,64.26,19.25,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-20 00:00:00,1.96,6.0,0.27,42.16,19.83,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-21 00:00:00,0.75,2.76,0.07,41.06,23.28,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-22 00:00:00,1.59,4.83,0.02,62.16,19.53,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-23 00:00:00,1.07,3.8,0.08,54.03,19.11,-1.2475,36.8872,https://openweathermap.org/
Ruaraka,2020-07-24 00:00:00,1.38,4.51,0.24,43.09,21.19,-1.2475,36.8872,https://openweathermap.org/
