ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude
Ruaraka,2021-11-11 00:00:00,1.05,3.32,0.75,63.17,18.4,-1.2475,36.8872
Ruaraka,2021-11-12 00:00:00,4.86,15.83,0.64,80.55,18.61,-1.2475,36.8872
Ruaraka,2021-11-13 00:00:00,5.02,16.47,0.54,78.46,20.52,-1.2475,36.8872
Ruaraka,2021-11-14 00:00:00,9.46,28.48,0.65,86.09,21.21,-1.2475,36.8872
Ruaraka,2021-11-15 00:00:00,4.92,15.29,0.76,84.6,18.99,-1.2475,36.8872
Ruaraka,2021-11-16 00:00:00,2.28,8.36,0.74,79.13,23.93,-1.2475,36.8872
Ruaraka,2021-11-17 00:00:00,9.67,30.38,0.5,72.84,24.02,-1.2475,36.8872
Ruaraka,2021-11-18 00:00:00,8.67,29,0.49,67.9,22.37,-1.2475,36.8872
Ruaraka,2021-11-19 00:00:00,8.58,26.36,0.78,73.47,24.75,-1.2475,36.8872
Ruaraka,2021-11-20 00:00:00,3.49,11.06,0.33,79.86,22.56,-1.2475,36.8872
Ruaraka,2021-11-21 00:00:00,2.79,13.29,0.39,85.06,25.56,-1.2475,36.8872
Ruaraka,2021-11-22 00:00:00,4.65,17.12,0.35,61.84,26.26,-1.2475,36.8872
Ruaraka,2021-11-23 00:00:00,9.99,32.81,0.49,74.17,24.26,-1.2475,36.8872
Ruaraka,2021-11-24 00:00:00,1.48,5.91,0.46,70.22,18.1,-1.2475,36.8872
Ruaraka,2021-11-25 00:00:00,6.13,23.06,0.69,68.24,24.61,-1.2475,36.8872
Ruaraka,2021-11-26 00:00:00,5.2,17.96,0.33,89.64,24.43,-1.2475,36.8872
Ruaraka,2021-11-27 00:00:00,5.53,19.2,0.34,62.45,20.29,-1.2475,36.8872
Ruaraka,2021-11-28 00:00:00,8.71,29.75,0.36,87.57,20.44,-1.2475,36.8872
Ruaraka,2021-11-29 00:00:00,5.47,21.1,0.64,80.9,20.28,-1.2475,36.8872
Ruaraka,2021-11-30 00:00:00,5.22,20.15,0.43,80.38,24.65,-1.2475,36.8872
Ruaraka,2021-12-01 00:00:00,0.88,4.72,0.48,79.94,18.2,-1.2475,36.8872
Ruaraka,2021-12-02 00:00:00,8.75,28.85,0.5,64.91,27.03,-1.2475,36.8872
Ruaraka,2021-12-03 00:00:00,7.1,23.83,0.54,64.62,23.79,-1.2475,36.8872
Ruaraka,2021-12-04 00:00:00,4.06,14.17,0.7,62.31,26.22,-1.2475,36.8872
Ruaraka,2021-12-05 00:00:00,0.99,3.76,0.54,68.39,23.21,-1.2475,36.8872
Ruaraka,2021-12-06 00:00:00,4.32,17.44,0.59,76.36,23.36,-1.2475,36.8872
Ruaraka,2021-12-07 00:00:00,7.55,24.08,0.69,62.86,19.39,-1.2475,36.8872
Ruaraka,2021-12-08 00:00:00,0.72,2.7,0.34,81.88,27.91,-1.2475,36.8872
Ruaraka,2021-12-09 00:00:00,6.48,23.06,0.47,62.95,22.07,-1.2475,36.8872
Ruaraka,2021-12-10 00:00:00,0.48,5.83,0.49,83.61,20.24,-1.2475,36.8872
Ruaraka,2021-12-11 00:00:00,8.59,26.89,0.35,84.8,21.04,-1.2475,36.8872
Ruaraka,2021-12-12 00:00:00,3.57,12.99,0.74,64.18,19.48,-1.2475,36.8872
Ruaraka,2021-12-13 00:00:00,9.72,32.89,0.47,69.73,22.01,-1.2475,36.8872
Ruaraka,2021-12-14 00:00:00,7.12,23.99,0.66,85.27,20.01,-1.2475,36.8872
Ruaraka,2021-12-15 00:00:00,4.36,17.71,0.78,79.71,21.72,-1.2475,36.8872
Ruaraka,2021-12-16 00:00:00,7.79,24.85,0.44,84.63,22.52,-1.2475,36.8872
Ruaraka,2021-12-17 00:00:00,5.12,17.17,0.62,78.83,19.1,-1.2475,36.8872
Ruaraka,2021-12-18 00:00:00,0.34,3.91,0.72,88.59,23.38,-1.2475,36.8872
Ruaraka,2021-12-19 00:00:00,6.21,22.16,0.79,84.33,24.98,-1.2475,36.8872
Ruaraka,2021-12-20 00:00:00,2.75,10.85,0.37,87.57,24.01,-1.2475,36.8872
Ruaraka,2021-12-21 00:00:00,1.33,5.57,0.54,75.2,19.18,-1.2475,36.8872
Ruaraka,2021-12-22 00:00:00,3.87,12.34,0.43,69.48,24.57,-1.2475,36.8872
Ruaraka,2021-12-23 00:00:00,3.69,14.37,0.41,66.51,26.05,-1.2475,36.8872
Ruaraka,2021-12-24 00:00:00,2.62,9.9,0.49,73.44,19.15,-1.2475,36.8872
Ruaraka,2021-12-25 00:00:00,9.83,32.81,0.78,68.42,25.31,-1.2475,36.8872
Ruaraka,2021-12-26 00:00:00,5.38,19.49,0.36,60.46,24.63,-1.2475,36.8872
Ruaraka,2021-12-27 00:00:00,1.75,9.79,0.64,88.24,25.03,-1.2475,36.8872
Ruaraka,2021-12-28 00:00:00,8.28,25.54,0.6,87.45,20.75,-1.2475,36.8872
Ruaraka,2021-12-29 00:00:00,2.67,11.97,0.33,66,19.32,-1.2475,36.8872
Ruaraka,2021-12-30 00:00:00,9.47,28.87,0.37,74.95,21.07,-1.2475,36.8872
Ruaraka,2021-12-31 00:00:00,5.84,19.52,0.78,80.08,24.59,-1.2475,36.8872
Ruaraka,2022-01-01 00:00:00,1.34,4.06,0.01,63.12,21.57,-1.2475,36.8872
Ruaraka,2022-01-02 00:00:00,1.21,4.54,0.04,56.55,23.52,-1.2475,36.8872
Ruaraka,2022-01-03 00:00:00,0.2,0.7,0.06,53.06,22.42,-1.2475,36.8872
Ruaraka,2022-01-04 00:00:00,1.53,4.62,0.1,54.62,24.85,-1.2475,36.8872
Ruaraka,2022-01-05 00:00:00,1.35,4.16,0.17,62.36,21.33,-1.2475,36.8872
Ruaraka,2022-01-06 00:00:00,1.06,3.63,0.19,53.42,17.53,-1.2475,36.8872
Ruaraka,2022-01-07 00:00:00,1.53,5.5,0.01,47.95,17.05,-1.2475,36.8872
Ruaraka,2022-01-08 00:00:00,0.17,1.13,0.19,58.64,22.91,-1.2475,36.8872
Ruaraka,2022-01-09 00:00:00,1.11,4.34,0.11,66.07,16.22,-1.2475,36.8872
Ruaraka,2022-01-10 00:00:00,0.44,2.05,0.21,41.66,24.41,-1.2475,36.8872
Ruaraka,2022-01-11 00:00:00,1.14,3.89,0.19,55.48,15.04,-1.2475,36.8872
Ruaraka,2022-01-12 00:00:00,1.76,5.89,0.08,41.91,20.2,-1.2475,36.8872
Ruaraka,2022-01-13 00:00:00,0.89,2.79,0.25,66.63,22.22,-1.2475,36.8872
Ruaraka,2022-01-14 00:00:00,1.24,4.07,0.14,55.19,22.88,-1.2475,36.8872
Ruaraka,2022-01-15 00:00:00,0.41,2.01,0.16,65.83,17.96,-1.2475,36.8872
Ruaraka,2022-01-16 00:00:00,1.53,4.6,0.06,43.46,21.08,-1.2475,36.8872
Ruaraka,2022-01-17 00:00:00,1.09,3.34,0.16,45.55,20.51,-1.2475,36.8872
Ruaraka,2022-01-18 00:00:00,1.58,5.35,0.25,47.35,17.97,-1.2475,36.8872
Ruaraka,2022-01-19 00:00:00,1.66,5.57,0.27,42.84,24.58,-1.2475,36.8872
Ruaraka,2022-01-20 00:00:00,0.46,2.28,0.05,62.45,22.31,-1.2475,36.8872
Ruaraka,2022-01-21 00:00:00,0.31,1.64,0.04,68.34,21.07,-1.2475,36.8872
Ruaraka,2022-01-22 00:00:00,0.56,2.61,0.08,56.7,22.22,-1.2475,36.8872
Ruaraka,2022-01-23 00:00:00,1.7,6.02,0.26,44.44,16.37,-1.2475,36.8872
Ruaraka,2022-01-24 00:00:00,1.69,6.07,0.16,58.63,18.73,-1.2475,36.8872
Ruaraka,2022-01-25 00:00:00,1.69,6,0.12,54.95,19.08,-1.2475,36.8872
Ruaraka,2022-01-26 00:00:00,1.21,4.35,0.02,52.6,24.33,-1.2475,36.8872
Ruaraka,2022-01-27 00:00:00,1.84,6.39,0.3,52.49,15.03,-1.2475,36.8872
Ruaraka,2022-01-28 00:00:00,0.74,2.29,0.13,42.81,23.99,-1.2475,36.8872
Ruaraka,2022-01-29 00:00:00,0.41,1.86,0.04,66.17,23.23,-1.2475,36.8872
Ruaraka,2022-01-30 00:00:00,0.5,2.36,0.2,40.79,18.21,-1.2475,36.8872
Ruaraka,2022-01-31 00:00:00,0.8,2.65,0.28,60.01,22.54,-1.2475,36.8872
Ruaraka,2022-02-01 00:00:00,1.36,4.51,0.09,68.38,18.54,-1.2475,36.8872
Ruaraka,2022-02-02 00:00:00,0.35,1.96,0.23,57.54,16.11,-1.2475,36.8872
Ruaraka,2022-02-03 00:00:00,1.71,5.47,0.29,51.65,21.03,-1.2475,36.8872
Ruaraka,2022-02-04 00:00:00,0.61,2.33,0.1,58.48,16.24,-1.2475,36.8872
Ruaraka,2022-02-05 00:00:00,1.3,4.47,0.22,54.28,17.13,-1.2475,36.8872
Ruaraka,2022-02-06 00:00:00,1.59,5.07,0.06,44.26,16.53,-1.2475,36.8872
Ruaraka,2022-02-07 00:00:00,0.7,2.61,0.28,43.02,16.8,-1.2475,36.8872
Ruaraka,2022-02-08 00:00:00,0.57,2.41,0.25,64.27,19.51,-1.2475,36.8872
Ruaraka,2022-02-09 00:00:00,0.81,3.15,0.12,64.54,16.33,-1.2475,36.8872
Ruaraka,2022-02-10 00:00:00,0.88,2.91,0.27,55.43,21.38,-1.2475,36.8872
Ruaraka,2022-02-11 00:00:00,0.02,0.67,0.17,59.58,23.16,-1.2475,36.8872
Ruaraka,2022-02-12 00:00:00,1.28,4.75,0.29,44.06,22.26,-1.2475,36.8872
Ruaraka,2022-02-13 00:00:00,1.62,5.61,0.12,67,19,-1.2475,36.8872
Ruaraka,2022-02-14 00:00:00,1.01,3.46,0.28,52.45,23.45,-1.2475,36.8872
Ruaraka,2022-02-15 00:00:00,0.19,1.46,0.03,67.73,23.38,-1.2475,36.8872
Ruaraka,2022-02-16 00:00:00,1.86,5.7,0.28,67.83,18.99,-1.2475,36.8872
Ruaraka,2022-02-17 00:00:00,0.08,0.84,0.27,56.35,22.21,-1.2475,36.8872
Ruaraka,2022-02-18 00:00:00,1.33,4.12,0.02,64.25,16.99,-1.2475,36.8872
Ruaraka,2022-02-19 00:00:00,0.2,1.12,0.1,57.96,19.35,-1.2475,36.8872
Ruaraka,2022-02-20 00:00:00,1.05,3.5,0.1,50.95,24.46,-1.2475,36.8872
Ruaraka,2022-02-21 00:00:00,1.03,3.23,0.1,58.79,23.21,-1.2475,36.8872
Ruaraka,2022-02-22 00:00:00,1.93,5.99,0.09,48.53,17.69,-1.2475,36.8872
Ruaraka,2022-02-23 00:00:00,0.57,2.63,0.27,42.57,21.09,-1.2475,36.8872
Ruaraka,2022-02-24 00:00:00,0.81,2.62,0.03,67.02,20.15,-1.2475,36.8872
Ruaraka,2022-02-25 00:00:00,0.94,3.06,0.1,55.31,21.3,-1.2475,36.8872
Ruaraka,2022-02-26 00:00:00,1.44,4.64,0.02,66.54,21.09,-1.2475,36.8872
Ruaraka,2022-02-27 00:00:00,1.65,5.14,0.1,54.83,19.92,-1.2475,36.8872
Ruaraka,2022-02-28 00:00:00,0.62,2.58,0.25,67.48,24.29,-1.2475,36.8872
Ruaraka,2022-03-01 00:00:00,9.28,31.05,0.54,73.32,26.45,-1.2475,36.8872
Ruaraka,2022-03-02 00:00:00,0.84,5.48,0.76,65.29,27.15,-1.2475,36.8872
Ruaraka,2022-03-03 00:00:00,3.13,10.68,0.74,68.47,23.9,-1.2475,36.8872
Ruaraka,2022-03-04 00:00:00,8.89,31.49,0.46,77.46,22.85,-1.2475,36.8872
Ruaraka,2022-03-05 00:00:00,9.72,31.79,0.38,62.22,24.33,-1.2475,36.8872
Ruaraka,2022-03-06 00:00:00,8.15,29.37,0.7,76.45,22.16,-1.2475,36.8872
Ruaraka,2022-03-07 00:00:00,9.16,30.59,0.5,76.3,27.37,-1.2475,36.8872
Ruaraka,2022-03-08 00:00:00,7.33,23.84,0.34,62.45,24.71,-1.2475,36.8872
Ruaraka,2022-03-09 00:00:00,8.16,28.85,0.56,68.28,19.61,-1.2475,36.8872
Ruaraka,2022-03-10 00:00:00,0.6,3.95,0.41,79.6,20.99,-1.2475,36.8872
Ruaraka,2022-03-11 00:00:00,7.86,26.78,0.34,83.95,25.19,-1.2475,36.8872
Ruaraka,2022-03-12 00:00:00,6.1,19.78,0.48,67.97,25.07,-1.2475,36.8872
Ruaraka,2022-03-13 00:00:00,0.02,3.18,0.47,60.33,25.09,-1.2475,36.8872
Ruaraka,2022-03-14 00:00:00,7.33,22.7,0.8,89.4,19.19,-1.2475,36.8872
Ruaraka,2022-03-15 00:00:00,8.05,25.45,0.65,78.12,23.17,-1.2475,36.8872
Ruaraka,2022-03-16 00:00:00,9.27,29.58,0.46,65.24,23.89,-1.2475,36.8872
Ruaraka,2022-03-17 00:00:00,8.97,29.05,0.67,81.05,21.17,-1.2475,36.8872
Ruaraka,2022-03-18 00:00:00,2.93,9.04,0.63,66.07,26.09,-1.2475,36.8872
Ruaraka,2022-03-19 00:00:00,3.43,12.31,0.58,88.21,18.18,-1.2475,36.8872
Ruaraka,2022-03-20 00:00:00,8.56,30.42,0.47,84.77,18.34,-1.2475,36.8872
Ruaraka,2022-03-21 00:00:00,0.28,1.07,0.57,75.11,27.1,-1.2475,36.8872
Ruaraka,2022-03-22 00:00:00,7.69,25.11,0.71,64.69,27.59,-1.2475,36.8872
Ruaraka,2022-03-23 00:00:00,5.44,16.71,0.75,60.62,27.37,-1.2475,36.8872
Ruaraka,2022-03-24 00:00:00,6.06,22.37,0.57,65.61,18.46,-1.2475,36.8872
Ruaraka,2022-03-25 00:00:00,1.05,7.58,0.38,88.81,18.54,-1.2475,36.8872
Ruaraka,2022-03-26 00:00:00,7.47,26.3,0.6,70.88,18.08,-1.2475,36.8872
Ruaraka,2022-03-27 00:00:00,0.95,4.78,0.35,66.58,22.2,-1.2475,36.8872
Ruaraka,2022-03-28 00:00:00,1.09,3.78,0.66,65.13,18.1,-1.2475,36.8872
Ruaraka,2022-03-29 00:00:00,9.18,29.57,0.52,66.43,21.48,-1.2475,36.8872
Ruaraka,2022-03-30 00:00:00,8.6,30.35,0.44,74.2,19.52,-1.2475,36.8872
Ruaraka,2022-03-31 00:00:00,7.54,25.63,0.63,74.95,27.36,-1.2475,36.8872
Ruaraka,2022-04-01 00:00:00,4.92,19.03,0.57,70.15,18.2,-1.2475,36.8872
Ruaraka,2022-04-02 00:00:00,5.34,20.71,0.59,65.15,23.36,-1.2475,36.8872
Ruaraka,2022-04-03 00:00:00,0.57,4.49,0.73,65.56,20.86,-1.2475,36.8872
Ruaraka,2022-04-04 00:00:00,1.75,9.05,0.7,72.34,26.71,-1.2475,36.8872
Ruaraka,2022-04-05 00:00:00,6.59,22.78,0.68,78.23,22.22,-1.2475,36.8872
Ruaraka,2022-04-06 00:00:00,7.81,25.88,0.48,80.86,27.72,-1.2475,36.8872
Ruaraka,2022-04-07 00:00:00,2.67,9.5,0.6,74.27,18.96,-1.2475,36.8872
Ruaraka,2022-04-08 00:00:00,5.5,19.63,0.44,81.42,26.27,-1.2475,36.8872
Ruaraka,2022-04-09 00:00:00,9.07,30.22,0.39,77.21,21.85,-1.2475,36.8872
Ruaraka,2022-04-10 00:00:00,9.41,30.44,0.39,62.7,26.63,-1.2475,36.8872
Ruaraka,2022-04-11 00:00:00,3.44,12.47,0.64,68.71,21.36,-1.2475,36.8872
Ruaraka,2022-04-12 00:00:00,2.89,12.54,0.43,61.58,22.79,-1.2475,36.8872
Ruaraka,2022-04-13 00:00:00,0.6,2.52,0.53,77.59,27.29,-1.2475,36.8872
Ruaraka,2022-04-14 00:00:00,8.86,26.65,0.58,78.3,26.96,-1.2475,36.8872
Ruaraka,2022-04-15 00:00:00,0.17,4.58,0.65,84.27,23.35,-1.2475,36.8872
Ruaraka,2022-04-16 00:00:00,8.56,28.93,0.32,75.42,23.29,-1.2475,36.8872
Ruaraka,2022-04-17 00:00:00,5.56,18.39,0.57,72.66,25.35,-1.2475,36.8872
Ruaraka,2022-04-18 00:00:00,9.08,27.24,0.45,65.96,22.19,-1.2475,36.8872
Ruaraka,2022-04-19 00:00:00,7.09,23.23,0.65,73.61,22.24,-1.2475,36.8872
Ruaraka,2022-04-20 00:00:00,6.29,22.02,0.59,67.6,24.57,-1.2475,36.8872
Ruaraka,2022-04-21 00:00:00,2.18,10.71,0.72,68.49,21.97,-1.2475,36.8872
Ruaraka,2022-04-22 00:00:00,5.24,19.36,0.74,63.74,24.27,-1.2475,36.8872
Ruaraka,2022-04-23 00:00:00,5.04,18.48,0.5,66.64,24.26,-1.2475,36.8872
Ruaraka,2022-04-24 00:00:00,5.97,18.12,0.73,87.55,23.16,-1.2475,36.8872
Ruaraka,2022-04-25 00:00:00,1.24,7.29,0.72,85.24,19.64,-1.2475,36.8872
Ruaraka,2022-04-26 00:00:00,5.48,21.04,0.51,74.16,27.29,-1.2475,36.8872
Ruaraka,2022-04-27 00:00:00,3.96,14.46,0.65,74.69,25.3,-1.2475,36.8872
Ruaraka,2022-04-28 00:00:00,2.03,6.59,0.47,67.9,22.19,-1.2475,36.8872
Ruaraka,2022-04-29 00:00:00,3.09,12,0.51,79.47,24.24,-1.2475,36.8872
Ruaraka,2022-04-30 00:00:00,0.16,4.26,0.51,88.9,27.39,-1.2475,36.8872
Ruaraka,2022-05-01 00:00:00,9.46,32.07,0.75,82.83,25.75,-1.2475,36.8872
Ruaraka,2022-05-02 00:00:00,6.48,23.52,0.37,76.74,20.91,-1.2475,36.8872
Ruaraka,2022-05-03 00:00:00,1.91,9.62,0.56,70.24,18.44,-1.2475,36.8872
Ruaraka,2022-05-04 00:00:00,1.96,10.35,0.5,79.05,18.56,-1.2475,36.8872
Ruaraka,2022-05-05 00:00:00,4.85,17.73,0.38,64.73,20.18,-1.2475,36.8872
Ruaraka,2022-05-06 00:00:00,0.54,6.43,0.33,84.51,22.02,-1.2475,36.8872
Ruaraka,2022-05-07 00:00:00,4.41,13.38,0.58,72.77,21.52,-1.2475,36.8872
Ruaraka,2022-05-08 00:00:00,9.18,31.53,0.58,87.95,26.57,-1.2475,36.8872
Ruaraka,2022-05-09 00:00:00,7.31,22.11,0.53,66.38,20.12,-1.2475,36.8872
Ruaraka,2022-05-10 00:00:00,5.16,18.87,0.3,80.25,22.79,-1.2475,36.8872
Ruaraka,2022-05-11 00:00:00,9.62,32.38,0.34,82.01,24.34,-1.2475,36.8872
Ruaraka,2022-05-12 00:00:00,5.58,17.03,0.64,84.51,19.88,-1.2475,36.8872
Ruaraka,2022-05-13 00:00:00,3.08,9.35,0.75,86.32,18.06,-1.2475,36.8872
Ruaraka,2022-05-14 00:00:00,2.26,8.04,0.73,79.93,22.64,-1.2475,36.8872
Ruaraka,2022-05-15 00:00:00,3.98,16.6,0.5,65.39,19.34,-1.2475,36.8872
Ruaraka,2022-05-16 00:00:00,6.14,21.4,0.56,80.22,21.92,-1.2475,36.8872
Ruaraka,2022-05-17 00:00:00,9.33,31.7,0.41,69.87,23.91,-1.2475,36.8872
Ruaraka,2022-05-18 00:00:00,8.77,29.84,0.69,89.91,21.84,-1.2475,36.8872
Ruaraka,2022-05-19 00:00:00,2.67,9.83,0.61,64.66,20.51,-1.2475,36.8872
Ruaraka,2022-05-20 00:00:00,3.17,10.47,0.43,85.82,20.45,-1.2475,36.8872
Ruaraka,2022-05-21 00:00:00,7.51,22.55,0.48,67.95,27.34,-1.2475,36.8872
Ruaraka,2022-05-22 00:00:00,2.26,7.64,0.47,63.49,27.69,-1.2475,36.8872
Ruaraka,2022-05-23 00:00:00,1.43,7.82,0.55,60.92,18.5,-1.2475,36.8872
Ruaraka,2022-05-24 00:00:00,9.02,29.56,0.77,86.39,21.03,-1.2475,36.8872
Ruaraka,2022-05-25 00:00:00,6.33,22.42,0.6,78.05,22.54,-1.2475,36.8872
Ruaraka,2022-05-26 00:00:00,0.61,5.59,0.77,87.27,19.74,-1.2475,36.8872
Ruaraka,2022-05-27 00:00:00,6.53,22.81,0.46,86,23.15,-1.2475,36.8872
Ruaraka,2022-05-28 00:00:00,3.63,13.39,0.6,89.31,24.47,-1.2475,36.8872
Ruaraka,2022-05-29 00:00:00,3.66,12.7,0.54,64.84,21.6,-1.2475,36.8872
Ruaraka,2022-05-30 00:00:00,8.52,27.41,0.66,85.19,27.41,-1.2475,36.8872
Ruaraka,2022-05-31 00:00:00,1.22,4.56,0.39,83.95,19.94,-1.2475,36.8872
Ruaraka,2022-06-01 00:00:00,0.16,0.68,0.18,56.1,18.47,-1.2475,36.8872
Ruaraka,2022-06-02 00:00:00,1.75,5.48,0.03,48.65,16.3,-1.2475,36.8872
Ruaraka,2022-06-03 00:00:00,1.8,6.14,0.2,61.46,16.72,-1.2475,36.8872
Ruaraka,2022-06-04 00:00:00,1.14,3.87,0.01,64.49,17.59,-1.2475,36.8872
Ruaraka,2022-06-05 00:00:00,1.49,5.44,0.24,68.48,15.03,-1.2475,36.8872
Ruaraka,2022-06-06 00:00:00,0.15,1.16,0.29,62.63,21.18,-1.2475,36.8872
Ruaraka,2022-06-07 00:00:00,1.89,6.5,0.28,50.74,15.79,-1.2475,36.8872
Ruaraka,2022-06-08 00:00:00,0.98,3.21,0.19,42.32,21.87,-1.2475,36.8872
Ruaraka,2022-06-09 00:00:00,0.46,1.43,0.24,55.36,21.66,-1.2475,36.8872
Ruaraka,2022-06-10 00:00:00,0.07,0.3,0.16,69.93,21.15,-1.2475,36.8872
Ruaraka,2022-06-11 00:00:00,0.59,2.25,0.06,59.22,18.06,-1.2475,36.8872
Ruaraka,2022-06-12 00:00:00,1.88,6.52,0.07,42.56,17.69,-1.2475,36.8872
Ruaraka,2022-06-13 00:00:00,0.97,3.6,0.09,66.12,18.22,-1.2475,36.8872
Ruaraka,2022-06-14 00:00:00,0.02,0.61,0.04,48.72,23.97,-1.2475,36.8872
Ruaraka,2022-06-15 00:00:00,0.39,1.47,0.01,56.95,17.35,-1.2475,36.8872
Ruaraka,2022-06-16 00:00:00,1.07,4.07,0.19,45.96,23.84,-1.2475,36.8872
Ruaraka,2022-06-17 00:00:00,1.54,5.55,0.07,45.21,16.16,-1.2475,36.8872
Ruaraka,2022-06-18 00:00:00,0.02,0.96,0.18,60.42,23.2,-1.2475,36.8872
Ruaraka,2022-06-19 00:00:00,0.5,2.26,0.2,55.27,20.39,-1.2475,36.8872
Ruaraka,2022-06-20 00:00:00,0.74,2.65,0.05,62.46,21.65,-1.2475,36.8872
Ruaraka,2022-06-21 00:00:00,1.34,4.46,0.26,46.21,15.7,-1.2475,36.8872
Ruaraka,2022-06-22 00:00:00,1,3.93,0.17,66.97,17.13,-1.2475,36.8872
Ruaraka,2022-06-23 00:00:00,1.94,6.8,0.1,48.06,17.3,-1.2475,36.8872
Ruaraka,2022-06-24 00:00:00,1.82,5.84,0.27,60.63,20.84,-1.2475,36.8872
Ruaraka,2022-06-25 00:00:00,1.38,4.66,0.25,49.45,16.7,-1.2475,36.8872
Ruaraka,2022-06-26 00:00:00,0.94,3.38,0.19,57.59,19.9,-1.2475,36.8872
Ruaraka,2022-06-27 00:00:00,1.69,5.53,0,50.54,24.48,-1.2475,36.8872
Ruaraka,2022-06-28 00:00:00,1.15,4.07,0.27,57.11,17.58,-1.2475,36.8872
Ruaraka,2022-06-29 00:00:00,0.08,0.94,0.16,50.33,15.29,-1.2475,36.8872
Ruaraka,2022-06-30 00:00:00,0.79,3.2,0.1,64.12,20.17,-1.2475,36.8872
Ruaraka,2022-07-01 00:00:00,1.03,3.32,0.04,63.99,17.94,-1.2475,36.8872
Ruaraka,2022-07-02 00:00:00,0.5,1.79,0.24,52.3,21.07,-1.2475,36.8872
Ruaraka,2022-07-03 00:00:00,1.07,3.73,0.18,64.01,23.48,-1.2475,36.8872
Ruaraka,2022-07-04 00:00:00,1.31,4.33,0.25,63.15,15.96,-1.2475,36.8872
Ruaraka,2022-07-05 00:00:00,0,1,0.03,49.98,19.71,-1.2475,36.8872
Ruaraka,2022-07-06 00:00:00,0.92,3.08,0.12,68.37,16.4,-1.2475,36.8872
Ruaraka,2022-07-07 00:00:00,0.43,1.99,0.17,60.35,20.37,-1.2475,36.8872
Ruaraka,2022-07-08 00:00:00,1.23,4.08,0.3,48.91,24.15,-1.2475,36.8872
Ruaraka,2022-07-09 00:00:00,1.82,6.41,0.11,42.18,17.65,-1.2475,36.8872
Ruaraka,2022-07-10 00:00:00,0.39,2.16,0.03,68.65,16.58,-1.2475,36.8872
Ruaraka,2022-07-11 00:00:00,0.8,2.92,0.1,68.01,19.19,-1.2475,36.8872
Ruaraka,2022-07-12 00:00:00,0.31,1.03,0.12,57.21,20.91,-1.2475,36.8872
Ruaraka,2022-07-13 00:00:00,0.78,3,0.09,62.22,15.94,-1.2475,36.8872
Ruaraka,2022-07-14 00:00:00,1.48,4.63,0.13,43.61,16.78,-1.2475,36.8872
Ruaraka,2022-07-15 00:00:00,0.82,3.29,0.29,61.87,23.91,-1.2475,36.8872
Ruaraka,2022-07-16 00:00:00,0.22,1.49,0.07,52.57,23.26,-1.2475,36.8872
Ruaraka,2022-07-17 00:00:00,1.26,4.37,0.26,44.84,22.53,-1.2475,36.8872
Ruaraka,2022-07-18 00:00:00,1.13,3.57,0.1,52.61,18.27,-1.2475,36.8872
Ruaraka,2022-07-19 00:00:00,1.11,3.84,0.24,55.9,21.93,-1.2475,36.8872
Ruaraka,2022-07-20 00:00:00,1.85,6.41,0.28,52.47,20.36,-1.2475,36.8872
Ruaraka,2022-07-21 00:00:00,0.38,1.98,0.27,54.44,23.18,-1.2475,36.8872
Ruaraka,2022-07-22 00:00:00,0.38,2.08,0.09,60.02,22.23,-1.2475,36.8872
Ruaraka,2022-07-23 00:00:00,0.93,3.3,0.12,44.7,18,-1.2475,36.8872
Ruaraka,2022-07-24 00:00:00,1.53,4.87,0.26,41.89,19.6,-1.2475,36.8872
Ruaraka,2022-07-25 00:00:00,0.73,2.42,0.27,41.79,22.57,-1.2475,36.8872
Ruaraka,2022-07-26 00:00:00,0.38,1.21,0.02,48.24,22.07,-1.2475,36.8872
Ruaraka,2022-07-27 00:00:00,0.68,2.7,0.19,56.27,17.01,-1.2475,36.8872
Ruaraka,2022-07-28 00:00:00,1.24,3.79,0.09,49.52,23.71,-1.2475,36.8872
Ruaraka,2022-07-29 00:00:00,0.27,1.4,0.01,53.13,19.77,-1.2475,36.8872
Ruaraka,2022-07-30 00:00:00,0.16,1.28,0.29,66.73,22.61,-1.2475,36.8872
Ruaraka,2022-07-31 00:00:00,1.36,4.57,0.09,49.79,24.59,-1.2475,36.8872
Ruaraka,2022-08-01 00:00:00,0.38,1.46,0.17,43.92,23.16,-1.2475,36.8872
Ruaraka,2022-08-02 00:00:00,1.98,6.67,0.22,50.17,24.37,-1.2475,36.8872
Ruaraka,2022-08-03 00:00:00,0.16,0.55,0.15,46.96,24.63,-1.2475,36.8872
Ruaraka,2022-08-04 00:00:00,1.56,5.09,0.1,54.39,18.56,-1.2475,36.8872
Ruaraka,2022-08-05 00:00:00,1.23,4.07,0.13,52.55,16.01,-1.2475,36.8872
Ruaraka,2022-08-06 00:00:00,1.72,5.37,0.19,46.34,15.84,-1.2475,36.8872
Ruaraka,2022-08-07 00:00:00,0.39,1.69,0.15,49.56,21.6,-1.2475,36.8872
Ruaraka,2022-08-08 00:00:00,1.8,5.9,0.25,46.15,22.27,-1.2475,36.8872
Ruaraka,2022-08-09 00:00:00,1.19,4.28,0.2,68.19,24.81,-1.2475,36.8872
Ruaraka,2022-08-10 00:00:00,0.1,1.23,0.1,48.35,23.04,-1.2475,36.8872
Ruaraka,2022-08-11 00:00:00,0.47,1.85,0.18,49.46,23.4,-1.2475,36.8872
